x,y,token
14.121669,-10.732036,regardless
49.982407,-11.366968,forbearance
9.570238,1.2725024,peculiarities
16.898886,-19.159487,bestowed
8.4585,-30.1598,charity
50.610153,6.051867,cordiality
-1.4723727,44.480625,seated
-15.954085,-4.675754,shake
-5.6963058,-31.37327,grievous
20.967646,43.000275,hesitated
49.93616,11.724658,excepting
-4.497324,-34.238857,false
50.710323,-4.7063193,extent
26.312841,1.37779,exact
24.891916,13.167498,letters
49.747192,-19.393879,doubted
45.535934,10.408416,disengaged
28.351582,-38.125908,forget
-7.753605,12.188454,strike
41.189156,-7.0642686,convenience
-18.887375,-12.3493805,aside
52.300987,-22.10628,misery
-31.77776,45.05322,flying
49.44231,19.515108,september
-50.638725,0.19465585,scarlet
1.1380665,41.544353,fever
-6.633519,9.4631405,passes
-32.78018,6.4241843,fly
-3.3273394,-24.868422,exceeding
49.484833,18.669168,weymouth
34.30223,30.69831,madam
27.738874,-28.538998,signed
25.878792,19.265871,f
12.021388,22.470842,c
25.909582,41.17089,coolly
23.53317,-9.556157,finds
-21.438541,-23.039028,whence
38.641666,52.520004,xii
44.20472,-6.045873,procuring
32.1198,-13.959867,quarrelled
42.316807,-15.821304,assist
1.8078007,30.720194,danced
-9.084859,44.769775,arms
47.16496,-8.7069235,estimate
-4.3302546,5.4828787,lives
48.093254,-22.38109,example
19.735739,-2.4619844,argument
-8.428496,-15.243521,bitterly
56.635044,9.284396,disappointed
10.865458,-32.749126,ye
47.722332,9.926581,succeeded
9.408351,14.562578,english
-18.24147,-5.698804,burying
53.59961,1.043907,calmness
55.207664,-5.680748,indifference
53.55161,-4.543879,subjects
31.57761,9.3920765,occasionally
16.602713,40.21675,magistrate
-2.538826,20.709023,curious
-37.220684,-1.2265834,field
13.812891,2.4516635,local
4.4715557,-34.379627,fail
13.798848,12.74282,longest
-30.507956,31.169687,fence
-12.054864,6.594055,destination
-53.08179,-6.346419,wheat
-33.376343,10.739521,spring
-39.493847,-2.9730146,corn
55.365997,-14.674172,equality
51.102905,-6.969913,rendered
25.443726,38.537777,interrupting
-4.447413,-26.005909,labours
-2.6699162,37.43033,terribly
26.613413,7.8734956,tired
27.57751,-0.78138685,article
11.797566,29.087227,ordered
50.16483,-3.6683247,discourse
-48.003494,-24.973047,south
53.06659,-8.226431,weakness
-17.491558,-0.17341113,throat
6.5024676,-15.799444,envious
35.695805,-31.813148,miserable
20.919277,-17.676125,forgets
27.209524,-11.263511,tells
48.42623,-22.442173,practice
42.314407,18.911972,calling
20.47077,-12.638919,applying
14.237841,13.921867,august
-6.479279,45.38391,heavy
-2.7499921,-9.740761,sickly
14.137021,-39.58484,confound
46.83085,-4.659787,neighbourhood
-9.338944,15.008416,airy
11.30963,14.323034,vicinity
-10.646725,39.205555,pale
13.548867,48.460037,turning
43.609707,17.04641,intending
15.159379,-42.940716,scotland
40.074512,1.2677646,prejudice
7.877715,-21.722927,praising
37.350803,13.951195,accidentally
32.889668,-10.479862,excessively
24.84109,40.472458,colonel
61.85411,12.908652,campbell
42.367374,11.783783,topic
33.272522,9.822028,similar
40.084072,-1.3176712,harmony
55.865276,2.13047,agitation
-36.00996,-3.1196177,houses
36.874508,-11.695901,unfortunately
40.736443,4.3504868,recent
34.495968,32.647728,cook
-27.441917,-31.504572,hired
24.630587,-3.357021,dangerous
-6.59154,44.242214,shaking
41.92986,35.690254,fixing
-1.8553985,-25.092543,ear
50.004612,-4.1363974,consequences
11.55516,-38.59632,suffice
-1.1188154,-37.783306,restore
26.224405,-1.5956993,relish
38.732105,15.121798,interval
-28.4111,-45.740643,moreover
-14.985153,46.51841,mud
-3.7151551,-12.951835,holds
-49.2326,3.855647,pure
44.095947,14.799926,lodgings
20.270195,-27.436792,consulted
2.227833,-7.9976487,stake
19.038227,25.485163,travel
2.2867837,34.4171,reached
-17.042978,20.007957,breaking
-45.41295,20.256252,coast
36.749146,-18.7652,convey
-11.3109255,24.331625,moving
-13.472102,50.58281,cut
-27.68217,28.633083,meadows
35.823853,-23.906017,conceive
20.419834,-13.822743,proving
-6.2458386,40.20879,harsh
42.914,1.5511091,reflections
15.228944,36.6143,unconsciously
15.681362,8.150326,soothing
-28.939194,44.467426,swiftly
-30.90825,21.15022,mornings
54.363148,-18.686207,engagement
42.28255,6.976186,avoiding
41.599384,-14.359489,denial
56.257236,-4.6331863,preference
37.494736,-5.9322405,division
39.800194,-13.046765,occupy
12.3535,26.260595,carriages
3.0085373,20.587578,numbers
2.6530685,-16.983152,doom
-5.4944386,30.041607,feverish
-8.778146,-30.800127,sore
-12.737673,25.496902,representing
-7.6825833,32.8687,advanced
13.563345,-33.12935,carry
-7.9665065,30.134,glowing
-23.854534,-9.603596,roast
23.264528,21.78017,mutton
26.932913,-13.916054,pudding
-22.210861,21.063915,hastening
27.00093,-24.789576,complaint
-30.457726,6.186719,heat
-15.221508,1.5433292,pulse
44.548065,-17.758957,liable
-4.1469455,3.3290064,throats
49.417084,-0.6918456,alarm
40.81866,0.588106,excess
12.415731,-29.773338,remain
-20.296988,-27.288548,feed
-38.126774,21.947609,snow
27.091314,-14.847854,interfere
-21.300962,14.025866,hoarse
28.229918,-31.339088,demand
33.32037,10.0986805,previous
-20.006424,-41.65054,vision
-4.7435217,39.27363,muttering
6.33672,-24.155111,rejoicing
28.00196,-18.778763,civilly
43.76871,-10.470482,accepting
41.14277,2.243174,prompt
-9.428219,6.5136757,exulting
10.745948,0.3803063,employments
56.261913,-16.940603,duties
44.099987,10.314014,parting
22.758606,27.41337,news
-18.662758,-17.991035,prepared
6.0847535,-4.50719,balance
-1.9425331,-48.300156,works
18.69778,5.643885,moderate
6.4228168,-15.251765,negligent
49.633358,28.4653,astonishment
36.107117,5.425258,imagining
57.476097,-2.783556,behaviour
43.866688,13.268774,accordingly
34.242268,-13.464865,mistakes
41.65584,5.4981785,increasing
52.910027,-0.48360008,coldness
-11.975383,29.263319,motion
-33.806377,32.349087,flakes
-38.90205,29.40777,sky
-20.574177,57.362747,white
44.867973,-9.778173,happiest
-21.599781,-24.15976,abroad
-52.873493,-12.175713,sacrifice
-27.186749,-18.94354,drive
56.192757,-2.385638,expressing
17.650333,-3.1356947,encounter
-0.1082083,-29.603209,folly
15.088174,-13.150443,deem
-46.560097,-0.6196397,clothing
5.4772897,5.4003,defiance
11.824559,-3.3705406,shelter
15.893391,39.21568,dull
-29.359808,18.90507,dismal
-35.38206,-45.861645,servants
-22.310968,22.51728,shivering
2.8812575,26.173126,rooms
45.775486,28.474052,assent
16.187206,12.392708,usually
41.040524,11.386361,travelling
13.099682,1.9291097,heroism
-9.584335,49.059677,glasses
-12.461495,44.189102,wrapped
48.204605,15.999548,arrived
-0.043861907,34.971863,step
6.0431776,49.734398,dressing
7.2404423,26.620596,lengthened
6.101219,35.945194,dress
46.291706,2.427213,flattered
40.09817,-11.072644,cordial
24.808537,-19.545555,complaints
38.63673,15.323192,lasted
1.6404219,7.941703,dismay
15.079853,3.966213,contrivances
3.797927,-2.8488855,modern
-43.999107,-23.474503,fenced
-1.3586395,9.196955,guarded
-16.802048,0.7847165,breath
-34.04313,10.411,afternoon
30.019558,-44.619812,ha
-37.86466,21.676409,snows
56.385365,5.0403576,extremely
22.498764,-28.021347,astonished
-34.278408,19.450228,fires
9.16574,0.49032852,hospitable
41.897667,11.684162,accommodate
19.197138,-53.546097,enter
34.44277,15.384465,paid
0.2324502,32.677814,sweep
-46.588516,-18.736593,gate
-29.585032,14.944517,joyous
-27.759998,-19.661686,disperse
46.833122,8.013559,related
44.010162,-5.760164,arrangements
55.81464,-3.934179,communication
36.714718,-20.390232,enjoy
43.89082,8.074711,engrossed
21.666626,-2.7834778,project
-4.9371624,53.677406,elbow
-12.129437,-40.139343,continually
59.715206,-3.0128407,avoid
19.86353,-1.4131091,internal
41.60919,-14.233056,suggestion
30.611774,-3.4368887,absurd
10.478515,6.1685705,insufferable
5.7398667,-23.300554,zeal
39.093006,9.129606,effort
4.2410164,-37.637676,preserve
26.804543,40.610817,positively
32.667313,5.7187977,amongst
-55.91105,-0.14980738,coupled
54.37807,-0.7083487,sensations
12.915124,-20.190598,appearing
39.224068,7.0346775,polite
6.739789,-8.312095,substance
20.735815,-25.60855,released
-1.1819234,25.542522,saddle
26.396776,39.671978,assented
-52.783867,-12.64434,sacrifices
14.613147,14.02878,january
-8.514906,-24.021757,secrets
18.631124,-33.3591,stir
-35.236313,-14.323873,issue
22.394707,42.887207,nodding
37.63608,-12.012162,calculate
28.281599,47.784004,).
-46.25015,-4.3140154,stone
29.102346,25.065447,devil
59.439556,1.6171697,wishing
43.820328,0.38183627,sanguine
-29.469439,27.694708,stands
22.580036,0.40422887,rules
22.846928,16.993196,spare
-5.2010674,-45.309677,blessing
39.019726,15.380643,confinement
33.207787,-17.862507,gladly
46.41442,3.2767851,apprehensive
4.5706897,-24.570847,jealousy
27.034231,-25.350723,jealous
58.110455,-2.2573426,caution
55.177414,-10.695993,individual
54.327713,11.798921,nephew
-14.563271,-18.207657,awake
-0.36058614,-18.773895,terror
-3.5242593,-33.75869,perverse
46.43639,27.814281,earnestness
-46.79662,-18.572294,chamber
38.51337,-3.91874,learnt
42.42372,3.3917742,concealing
-5.7734876,-29.934893,abominable
-11.470453,10.189622,disorder
32.637775,-4.934316,scrupulous
31.003307,-0.35507154,careless
35.805016,33.110096,nurse
25.481968,38.606426,catching
36.286777,-23.992897,complain
16.938667,8.074773,assuming
28.54351,-18.858604,offended
43.914696,13.6662245,removing
-1.2473595,-41.001846,reproof
35.797215,-20.159374,succeed
-0.7430834,44.04758,examining
1.2879637,45.51268,opened
-41.55989,-1.4231838,covered
-17.067457,27.201431,drifting
-30.318806,10.356654,wind
33.1078,-24.445028,prove
50.420063,14.744849,engagements
-30.189257,9.665841,storm
-3.6974638,21.7298,consternation
-0.26509312,28.88609,pursuing
-31.636648,10.587326,blown
-35.169,33.892357,bleak
-25.731985,26.934534,midnight
11.297422,-22.394,confessing
2.1082664,-34.826115,lest
-5.4098797,29.419302,hurrying
46.2172,-5.2076516,accommodation
-27.920181,-22.82555,lodged
44.00535,29.119781,exclamation
17.715311,-22.520424,revived
5.158586,4.380063,adventurous
-26.448296,51.80747,along
15.258825,28.9227,nowhere
-41.962654,15.762431,clouds
-18.823935,-38.32174,tidings
6.088738,7.7874794,urging
42.411526,29.179146,brief
4.7579722,35.713356,ring
5.898256,41.441917,bell
-20.104143,2.488201,rung
-32.911884,11.295259,cool
16.410593,-31.94224,recover
-10.0685,50.451286,carefully
33.606483,13.33371,discovery
-4.734148,18.114143,darker
-23.433798,2.4730103,shut
47.03241,13.622624,tete
56.826546,-2.892448,suspicions
-25.64425,23.205177,quarters
26.726082,-21.802542,restrain
44.569466,29.169106,gravity
-2.466367,48.956833,seized
22.199665,13.653726,demanded
3.2303526,-17.474455,violent
22.940521,-19.344397,declaring
51.455223,9.231123,hoping
17.739105,-27.137953,fearing
13.932169,6.438717,ardent
47.307957,-16.390293,resolved
32.094315,-8.881661,seriously
60.445923,-0.7983559,apology
1.0673052,8.9688225,vainly
40.797165,-16.673775,resolve
-3.9497538,-27.837812,drunkenness
33.026638,-16.619944,_me_
7.064091,-41.67841,deliver
44.574078,30.214964,accent
46.96305,29.047842,amazement
-22.418743,-8.5039015,drunk
27.902758,-18.718435,protested
52.040108,-2.5824044,suspicion
-0.68114984,48.095203,slightly
49.547337,-14.351546,acknowledging
20.527748,41.52094,resumed
43.275063,11.168419,urgent
32.965294,-17.20542,presumption
1.4432896,4.3030524,struggles
52.872463,-1.6030239,politeness
16.853607,-22.270102,witnessed
44.63994,-7.6357775,professions
-16.498228,-25.305208,dead
-16.375927,-25.166622,alive
1.1058929,-17.11668,sole
7.239675,25.624289,marking
-3.7616997,-4.5449214,adoration
-24.698977,4.4210663,uppermost
11.835683,24.581232,joyously
12.136374,-36.998924,interpret
48.17856,-22.053268,error
49.395515,-9.549847,attraction
-58.208244,3.232949,ends
-11.181786,-48.236652,supplication
-26.855455,13.07674,swelling
53.770504,-0.88693494,resentment
13.980457,5.741272,emotions
45.54618,28.902203,embarrassment
27.88911,2.0253503,indispensable
-7.629032,4.3679647,proudly
-8.070663,28.670195,indescribable
40.041656,5.0971317,irritation
-6.3974094,43.600876,trembling
9.425974,-6.4741077,dangers
53.912064,-4.2847357,solicitous
13.271468,-2.376528,needed
-12.587367,41.922737,curled
-8.465702,-25.515617,overthrow
15.612545,7.946872,development
-23.921112,13.953909,blow
10.351649,-16.313036,humiliation
-16.40205,-7.58436,doubled
-10.846775,25.944202,dubious
-34.356266,30.61954,thick
8.418445,23.029306,headed
13.01107,52.210854,instant
17.930286,-18.01087,indebted
-6.434127,14.179499,start
50.70462,-6.47556,shewn
40.434727,-13.614187,respects
-2.8392885,31.592848,sunk
42.186737,9.252406,proposals
20.600386,-15.355884,insulted
24.059849,-17.727434,pretended
-11.214475,2.889336,sighs
-41.768867,-8.695592,abundance
-2.2814398,-32.473763,devise
19.061176,-30.432188,younger
-1.7133102,1.4631735,ancient
4.11539,22.235043,landed
35.18204,25.073257,belonged
52.99932,-14.968708,honesty
19.38909,16.973654,courtesy
43.963306,-19.25374,motive
27.858772,-16.55963,warrant
20.92971,5.3686295,ordinary
50.899746,1.2451385,observation
25.634602,15.805456,trick
45.90497,6.2460513,introducing
32.85026,37.616226,william
60.4729,-0.82495373,explanation
10.8394375,-8.137684,future
48.269024,-0.4975361,continuing
37.9495,3.6665816,temporary
-37.53851,29.59902,gloom
13.477644,-3.4554632,operation
47.333454,0.25611246,softened
-2.2621772,10.581204,brighter
23.378515,-13.968836,further
-28.358885,-4.512951,asunder
-32.84007,19.012213,atmosphere
-29.421486,6.1535873,frost
-15.397219,1.256802,freeze
12.55185,31.162844,prisoner
42.414906,-14.660322,excuses
24.419607,-13.767084,confine
-2.787737,-31.844635,wise
42.22661,-3.2138977,seclusion
2.0830302,34.534428,cleared
-52.150227,1.2211697,hanging
8.936898,3.646898,feminine
52.384033,17.095179,bath
41.885582,2.4962766,compliance
49.065598,4.925384,regretted
44.516823,-0.66158026,impossibility
10.484894,-11.844365,retain
10.75336,-25.598537,commands
40.73757,28.131145,announced
19.775837,39.721397,solemnity
-18.394299,18.2395,lonely
17.97072,-27.013199,recovered
39.538403,-8.269799,penance
-19.202402,-22.350075,destroy
-36.177246,17.074568,feeding
14.882522,-18.280025,confession
9.677335,-18.563177,renewed
-1.5648566,-16.889666,lowly
52.023556,-7.671171,modesty
35.406013,0.3109673,attaching
-4.948971,-26.31512,abundantly
53.412376,-9.575062,dignity
24.35091,-20.412127,welfare
21.560173,-18.07673,minded
40.102028,-24.382616,promote
22.792448,-1.7251973,method
3.1393807,8.522338,striving
56.24895,0.23097132,composure
48.721035,-9.880386,betraying
44.668747,2.415754,maintained
16.165598,19.596449,non
44.36509,23.334831,resolutely
49.482983,-2.8107343,inevitable
10.934937,-40.01986,strive
51.695103,0.237523,evident
50.740845,2.8040967,removal
35.07077,-16.933323,moderation
-2.729479,-21.51757,wound
45.01103,-18.251863,cure
-15.305417,27.15437,distant
-34.02574,-5.2762804,flies
15.031542,16.487766,begins
18.695618,-20.306885,restored
7.3903456,-39.507732,suffer
42.600815,-27.70843,suffered
50.142765,-23.875538,temptation
38.75584,-5.6786103,announce
-5.5576515,8.0122175,ending
21.422981,-26.67374,perceived
41.729916,-12.417049,arguments
-9.096908,29.354033,unnatural
10.221465,-4.42969,luxurious
38.33471,8.129278,contrived
-37.35965,-48.34495,conceived
-1.9564141,26.97318,limb
39.801,-6.2083187,amount
26.004484,23.999014,rid
-20.508862,32.945053,watering
20.948086,-9.229629,proves
-16.07047,26.197193,interior
-4.506297,-12.924025,vigour
23.647491,18.220272,messages
27.907568,-33.052994,rightly
20.90245,37.987038,simply
15.260838,-44.677135,mark
50.241207,-3.599243,opposition
51.43102,-4.853303,situations
14.720574,-29.835865,provide
-15.321296,19.17284,loud
11.574052,-46.686527,hearts
53.587635,-9.2375345,principle
-13.240534,45.163628,bending
2.2249286,4.7097707,transported
10.659925,-25.995615,obedience
-6.6323915,41.97361,burst
-2.2663972,-34.902317,nought
43.86675,25.837889,roused
40.396,2.3369527,opposed
-37.4383,-0.20322032,yielding
57.432068,-12.021433,notions
10.165397,11.206329,expert
24.502274,-14.269921,hit
13.92461,37.206085,singular
9.140868,14.396723,french
-24.720041,-23.520037,treasure
8.431671,-2.4936512,virtues
-31.191319,-29.915833,throughout
40.249012,-12.962878,enable
4.417729,-37.052177,require
-34.583008,13.626157,breathing
-26.054907,-40.61916,king
17.959202,-19.682829,practised
55.289078,-7.471779,display
-7.331827,51.12072,puppy
0.7152977,-53.2304,sins
13.152656,3.4768848,presumed
-35.36943,-16.604408,waste
-21.961508,51.407726,floor
4.631126,13.588996,sized
45.075867,12.062013,apartment
3.8596797,42.03919,knitting
42.658875,2.0660396,warmest
-13.551954,-49.44954,thanks
36.692566,-11.754363,coles
9.760542,-15.102542,ceremonies
13.347951,29.532349,ball
40.365345,-12.338799,commendation
34.51792,-12.908131,handsomely
-31.430853,-6.1298866,wander
-4.3871994,52.59103,jumped
18.560755,42.64296,usher
0.72992766,30.65275,dancing
10.802353,50.34033,inquiring
43.769485,29.03359,unexpected
62.329876,9.749905,miss_fairfax
25.204498,47.16895,eagerly
6.0877104,18.577286,hunting
-12.22786,-27.065191,hid
-30.186983,34.06597,crosses
27.357618,28.634624,'--
33.564693,30.982979,ma_am
-8.793606,-46.227333,god
-3.1062696,45.581158,spectacles
29.411673,22.496725,handwriting
15.66977,33.163235,beautifully
-16.102758,-13.739272,deaf
30.026451,20.324896,twice
-14.405875,16.055035,pondering
3.7263339,47.72391,meanwhile
15.677531,26.647928,raising
21.713903,4.9064116,remarkable
33.89409,20.950377,saturday
34.62844,21.391968,tuesday
51.927696,15.685105,campbells
44.475613,18.708048,ireland
61.6942,12.671976,dixon
53.888588,9.2112875,impatient
-29.674189,-24.031214,kingdoms
-27.939226,-20.048185,countries
3.150801,-45.176735,declare
-0.7756196,33.307236,press
20.177444,26.6068,dublin
37.061684,-27.110987,blame
43.388954,-14.028782,excused
-1.4811012,13.655514,accompanying
-7.0877113,58.412724,backward
-29.435709,44.291183,whirling
-24.723505,38.73024,sails
-23.14657,42.637745,dashed
8.4770355,-21.058792,presence
-14.581478,4.567856,!)
25.643995,-30.55681,wisely
-30.920631,-8.058845,hang
32.23027,-5.1405134,considerate
33.836823,-8.604439,unwell
32.753654,20.998684,monday
38.72756,-4.1960363,unlucky
-4.9261503,-47.365276,bless
27.849548,27.992464,!'
-44.768284,-38.863705,guard
26.791578,14.961823,story
0.050033856,52.754856,glancing
24.132622,-33.32747,detain
5.6104965,24.45412,regiment
7.703317,-21.980083,fame
8.207794,-38.09972,save
-9.953807,9.247524,dying
17.497519,7.399422,action
-9.995289,29.409693,sinking
-13.070691,-22.098204,consumption
17.615826,-8.233552,limited
31.295725,23.899143,officer
35.464176,-6.003444,deserving
-41.129654,-26.079086,camp
-8.46199,-36.91353,saved
7.782149,13.014391,england
9.802813,-10.38811,guest
30.766985,17.362032,pounds
34.111485,-28.629414,hereafter
30.399588,-0.17457876,discipline
-13.641211,9.351103,lighter
11.95451,-46.573303,masters
57.24543,-7.2117963,abilities
30.90475,14.827379,nineteen
-0.9016644,-41.138744,instruction
44.128445,3.96412,sharing
39.4103,-0.6309152,judicious
12.309188,1.7213411,suggestions
34.024246,-19.242317,remind
-14.450152,13.000723,unseen
-40.288914,-7.425292,bread
36.60535,-21.06369,earn
49.92553,-11.370231,fortitude
8.796179,-16.07809,retire
11.131053,10.500957,retained
45.698666,-25.304237,wiser
44.482357,1.0859196,resisted
5.1316066,-21.309036,weakened
-8.364983,27.682384,varying
18.09371,0.7930046,human
7.6002097,-10.910761,discharged
31.851084,-27.466562,truths
16.1847,-6.6221657,double
49.9275,-0.87472,recovery
-22.14535,-37.633354,accusation
37.20502,7.0296383,examination
26.344162,-24.457487,acquit
-0.91652894,-11.640246,eternal
22.192596,28.040249,fuss
31.38625,-27.98161,reasons
51.82468,-17.717978,imputed
-7.025523,-43.97555,magnified
49.229073,-19.216562,injured
24.594753,-0.53334016,medium
-50.295067,-3.8695264,fat
-20.426815,57.253605,grey
23.272255,-22.658472,denied
-35.069916,-12.61648,skin
-4.1487017,26.835413,colour
-1.7138835,9.763876,fuller
32.076588,-18.066097,admire
42.48325,2.2037423,complacency
-2.99018,51.230453,started
15.33096,-3.645372,pitiable
-2.4343953,-27.324844,seduced
51.27088,-10.26574,actions
20.323553,-9.677541,mischievous
43.171524,4.173391,suggested
-5.0629516,42.36686,sucking
-0.40888786,23.81921,poison
-4.8608747,-12.561544,purest
43.84957,9.386462,resolving
23.456375,-18.592285,effectually
12.458982,2.6916442,career
46.540802,-12.82814,prejudices
44.342228,-5.618948,description
-21.966991,-7.9516587,ate
-37.684345,24.07499,caps
6.4209523,-31.014137,offences
49.682938,-2.9525037,necessarily
37.849396,0.42118436,affectation
-3.098153,-47.80419,greatness
52.37787,-4.015829,performance
-15.562291,54.93173,cloak
-9.185046,44.192154,bent
34.756855,6.3412576,distinguished
-4.89707,23.342588,changing
42.170143,-15.637603,procure
3.635104,-39.984055,forgive
4.9267917,-24.479904,provocation
23.720524,-21.997293,openly
9.739911,19.34944,papers
-27.305082,46.85709,swept
36.13262,5.5265837,entertained
22.373865,-21.992662,undone
22.492117,20.45531,instrument
56.268875,-3.6462994,indulgence
51.63468,-10.937689,deficient
4.2461143,47.73696,handed
-22.891848,6.097402,arch
31.866053,-30.92155,discretion
41.455444,1.9738345,perseverance
6.9185133,-35.998276,appease
-12.166961,51.89055,leg
18.068344,23.53732,pork
-16.01626,51.638885,hind
-7.950225,-13.045931,salted
-22.857203,25.37292,salt
12.650989,-43.41731,hither
-23.22883,14.476225,sound
44.144657,2.8200917,implied
4.4593306,40.840313,bonnet
34.23941,38.85069,spencer
27.60889,45.518654,patty
-30.602827,1.3807058,pan
0.36359936,26.231972,washing
6.2347484,49.459175,kitchen
50.075146,8.632265,hawkins
20.601772,-42.826912,desires
7.6519523,2.2216303,regards
-59.641693,-23.56045,thousand
-0.31017128,-39.04709,oppress
-32.120678,-31.748001,lot
-44.797,-3.24175,goodly
-16.034744,-35.035133,heritage
17.411734,32.716488,sly
36.139072,9.457535,precise
0.16337162,-38.383698,neighbour
30.170227,39.685608,joyfully
-0.14889523,3.2018905,absorbing
12.988295,47.346985,starting
25.848457,3.9862182,appeal
-35.31224,-21.618519,standard
-9.276249,33.660496,worn
26.673914,46.397858,whispered
20.74802,-12.309864,discoveries
15.892595,-42.283504,lets
-16.865349,44.1311,runs
43.52006,-14.028204,strictly
-29.174217,10.456201,shower
-28.652529,-33.333786,lamented
-13.364796,-24.413893,strangers
-16.444366,45.248203,rush
-7.0887413,30.929787,heated
-21.53507,-23.54567,thither
23.863089,-16.39077,evidence
-12.868646,26.131489,corresponding
-37.93582,-7.417269,pour
4.3977747,40.971306,gown
29.9902,22.647573,ford
-49.91321,9.12326,woollen
7.520702,50.453068,shop
4.029405,-51.849304,dealt
-13.338215,-26.54186,fainted
-1.667004,46.3301,umbrella
2.6794317,49.009857,whispering
17.761652,-39.389545,?)
-19.08447,-20.47183,tremble
32.063152,27.879913,t
21.849285,-15.968017,courage
-29.234154,42.253284,floated
34.131775,-13.314953,kindly
30.84996,-25.275265,sincerely
33.748035,7.5660214,described
-23.023306,-1.2656415,wounded
36.129646,2.6305392,genuine
43.208916,0.6068379,disturbed
46.32412,1.9875102,exerted
31.79645,-5.8345485,trifle
-22.271173,-19.869444,rejoice
25.650597,-17.801249,learned
-9.945744,27.953094,shock
-5.759961,-0.6148984,seeking
26.26395,-39.726116,dies
17.474989,15.074733,christian
14.777598,10.02513,series
45.282635,23.969122,deeply
-4.3419256,19.732527,gay
-37.424023,-35.984886,thousands
-18.857067,-56.938766,10
5.203774,14.19599,000
25.232262,-44.52233,l
43.06565,29.01402,rapidity
41.882187,3.5138059,distinguishing
-0.23359849,-15.828537,glorious
-24.577,34.000324,steps
40.20188,9.677943,accidental
-40.133858,14.712233,green
-20.062037,55.97134,brown
-8.433283,7.7378044,richly
-31.114101,-25.349312,scattered
-10.344076,5.0589705,sweetly
3.93982,-14.558734,fearless
2.34461,50.835304,cautiously
40.960716,14.687428,preparations
-31.505854,-2.1530318,spread
18.815298,1.8059542,moral
10.73058,-16.378736,lesson
0.6034065,-42.704983,profitable
44.088398,0.5744109,lessened
39.69327,2.7768657,disdain
39.393814,-4.8977547,uncertain
10.791566,21.934649,".,"
-10.998275,-30.441956,blood
30.487652,22.398737,bristol
5.3229904,16.83198,merchant
43.672134,-7.2658296,profits
27.7027,10.872592,guessed
34.81674,40.119385,attorney
31.341665,-8.504958,stupid
7.482725,0.24717322,grandeur
10.65586,-51.005585,alas
-9.152931,28.876646,glimpse
19.569744,24.793911,somewhere
-13.818757,57.331512,shoulder
54.417023,1.8423854,warmth
38.14618,-8.067093,conjecture
0.17778637,9.321574,perpetually
7.644841,11.390937,furniture
39.802486,5.3141356,irritated
-27.357254,18.904741,ceaseless
-14.820351,55.072643,hat
21.576647,-12.39343,entertainment
41.451817,-14.652792,check
48.96387,-9.74511,unhappiness
28.288496,-19.445503,dared
-25.457115,-19.185389,driven
45.10021,-1.7509899,occasioned
28.55439,4.6468816,absolute
37.719494,-16.542978,neglect
33.28111,-15.065603,ingratitude
40.99164,-16.44001,determine
39.64003,24.519764,formal
-22.045446,30.900875,drove
-42.597248,28.136206,stars
-28.417044,40.84657,trunk
-20.572042,-0.668148,lifted
9.378328,26.89439,butcher
-42.061474,2.7813065,cart
-29.923655,40.66632,gravel
-41.388283,10.741437,trees
-5.285724,-21.26493,revive
-27.402681,-25.39289,portion
0.47570083,7.565378,summons
45.620316,13.276511,collected
35.924244,5.728152,commonplace
-56.467403,1.3461612,measured
-1.8438494,16.827421,marks
10.865895,-25.936222,justly
-30.912752,-25.952463,separated
14.226279,-20.038532,process
-5.331465,48.133003,leaned
12.55773,-3.4123983,commonest
31.7081,20.30042,oxford
-34.3467,-4.970952,dry
-2.0275614,32.082405,exhausted
-34.662003,34.947285,sparkling
11.822848,1.919894,unconscious
6.6037164,-34.14407,innocent
42.81016,10.463259,amendment
-21.506607,44.047565,mounted
-18.042612,55.95665,wore
43.171383,9.851765,tranquillity
-5.2450266,-36.515347,faithful
39.425385,10.855046,pupil
-61.503788,-25.033087,eleven
39.68846,31.27532,downstairs
1.0080543,48.979164,clock
7.479535,50.599674,hall
30.222479,30.174126,"""'"
-39.695473,-23.60234,midst
40.78179,-17.593348,alter
37.26611,16.17003,earlier
-0.99286896,11.667105,quicker
-39.159492,1.2000208,creep
3.9513443,44.293293,faster
13.156685,-28.719778,needs
34.776276,-18.806383,presume
-0.022522237,-30.360588,falsehood
-1.1880499,37.58657,handled
25.603302,45.392902,",--"""
-8.866242,34.73272,balls
-23.1372,18.859911,musical
-30.206568,-54.93031,fathers
51.35792,2.312487,reception
33.876328,-26.214396,wisest
31.394392,-13.171698,thanking
8.440963,45.45763,using
36.302486,-3.8420825,extravagant
42.983143,10.81151,acquiescence
35.69458,-1.8622948,detected
16.290571,-9.052648,treachery
-9.844799,0.3381322,nights
-44.31049,1.1652907,crown
-39.537964,12.163904,hay
30.521698,-40.001137,yours
-12.481068,18.841135,mixed
32.63048,1.1676893,fashionable
-4.4782796,-34.510475,tongue
31.743095,36.97526,hearty
22.767382,-9.478753,sees
17.198,22.438547,hop
18.30473,-4.3297286,permitted
-4.326247,11.407685,nod
42.331505,-17.068428,engage
47.454205,-7.415373,constant
-25.851742,23.220875,bearing
33.84319,-25.847511,amends
45.13514,11.699992,securing
19.462658,-25.973427,confessed
43.265785,-11.989022,oftener
3.8803146,23.80208,quest
52.039555,-5.746945,positive
7.726822,50.013744,inn
